"ik_divipola","instanceID","no_h","no_p","no_v","P1","P100x1","P100x10","P100x2","P100x3","P100x4","P100x5","P100x6","P100x7","P100x8","P100x9","P101","P102x1","P102x2","P102x3","P102x4","P102x5","P102x6","P102x7","P102x8","P102x9","P103x1","P103x2","P103x3","P103x4","P103x5","P104x1","P104x2","P104x3","P104x4","P104x5","P104x6","P105","P106x1","P106x2","P106x3","P106x4","P106x5","P106x6","P10x1","P10x2","P10x3","P10x4","P10x5","P10x6","P10x7","P10x8","P10x9","P11","P12","P12_ot","P13","P13x1","P14","P15","P16","P17","P18x1","P18x2","P18x3","P18x4","P18x5","P18x6","P19","P19_ot","P2","P20","P21","P22","P23","P24","P25","P25_ot","P26","P27x1","P27x10","P27x10_ot","P27x11","P27x11_ot","P27x12","P27x12_ot","P27x13","P27x13_ot","P27x14","P27x14_ot","P27x1_ot","P27x2","P27x2_ot","P27x3","P27x3_ot","P27x4","P27x4_ot","P27x5","P27x5_ot","P27x6","P27x6_ot","P27x7","P27x7_ot","P27x8","P27x8_ot","P27x9","P27x9_ot","P28","P29","P3","P30","P30_ot","P31","P32","P33_1","P33_2","P33_3","P33_4","P33_5","P34","P35","P36","P37","P38_1","P38_2","P38_3","P38_4","P38_5","P38_6","P38_7","P38_8","P38_9","P38_10","P38_11","P39","P4","P40","P40_ot","P41","P42","P43","P43_ot","P44","P45","P46","P46_ot","P47x1","P47x10","P47x10_ot","P47x1_ot","P47x2","P47x2_ot","P47x3","P47x3_ot","P47x4","P47x4_ot","P47x5","P47x5_ot","P47x6","P47x6_ot","P47x7","P47x7_ot","P47x8","P47x8_ot","P47x9","P47x9_ot","P48x1","P48x10","P48x2","P48x3","P48x4","P48x5","P48x6","P48x7","P48x8","P48x9","P49x1","P49x10","P49x11","P49x2","P49x3","P49x4","P49x5","P49x6","P49x7","P49x8","P49x9","P5","P50x1","P50x2","P50x3","P50x4","P50x5","P50x6","P50x7","P50x8","P51x1","P51x2","P51x3","P51x4","P51x5","P51x6","P51x7","P52x1","P52x2","P52x3","P52x4","P52x5","P52x6","P52x7","P52x8","P53x1","P53x2","P53x3","P53x4","P53x5","P53x6","P53x7","P54x1","P54x2","P54x3","P54x4","P54x5","P55","P55x1","P56","P57","P58","P59x1","P59x10","P59x11","P59x12","P59x2","P59x3","P59x4","P59x5","P59x6","P59x7","P59x8","P59x9","P60x1","P60x2","P60x3","P60x4","P61x1","P61x2","P61x3","P61x4","P61x5","P61x6","P62x1","P62x2","P62x3","P62x4","P62x5","P62x6","P63x1","P63x2","P63x3","P63x4","P63x5","P64x1","P64x2","P64x3","P64x4","P65","P66","P66x1","P67","P67x1","P68","P69","P7","P70","P71","P72","P72_ot","P73","P74","P75","P76","P77","P78","P79x1","P79x2","P79x3","P79x4","P79x5","P79x6","P79x7","P79x8","P7xn","P8","P80x1","P80x10","P80x11","P80x12","P80x2","P80x3","P80x4","P80x5","P80x6","P80x7","P80x8","P80x9","P81","P82","P83","P84","P85","P86","P87","P88","P89","P9","P90","P91","P92x1","P92x10","P92x2","P92x3","P92x4","P92x5","P92x6","P92x7","P92x8","P92x9","P93x1","P93x10","P93x2","P93x3","P93x4","P93x5","P93x6","P93x7","P93x8","P93x9","P94x1","P94x10","P94x2","P94x3","P94x4","P94x5","P94x6","P94x7","P94x8","P94x9","P95x1","P95x10","P95x2","P95x3","P95x4","P95x5","P95x6","P95x7","P95x8","P95x9","P96x1","P96x10","P96x2","P96x3","P96x4","P96x5","P96x6","P96x7","P96x8","P96x9","P97x1","P97x10","P97x2","P97x3","P97x4","P97x5","P97x6","P97x7","P97x8","P97x9","P98x1","P98x10","P98x2","P98x3","P98x4","P98x5","P98x6","P98x7","P98x8","P98x9","P99x1","P99x2","P99x3","P99x4","P99x5","P99x6","P99x7","P9x1","PX","PY","sexo_p","tmp_dep_nom","tmp_mun_nom","total_v","FE_per"
"13.001","uuid:594ee06e-a4fb-43d6-af36-67661e24a3b5","1","1","1","2","4","2","4","4","4","4","3","1","2","4","2","2","2","2","3","98","3","3","3","3","2","2","2","2","2","4","4","4","2","2","2","1","4","1","4","4","3","4","4","4","4","4","4","4","4","4","4","5","1",,"1","2","4","4","3","1","2","2","2","2","2","2","3",,"1","2",,,,,,,,"4","2",,"2",,"3",,"3",,"3",,,"4",,"4",,"3",,"3",,"1",,"1",,"3",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"5","2",,,"2",,"5",,"5",,"5",,"5",,"5",,"2",,"2",,"2","2","2","2","2","2","2","1","3","2","4","4","4","4","4","4","4","4","4","4","4","1","2","2","3","3","3","3","4","2","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","3","3","3","3","3","4","4","4","4","3","3","40",,"20","10","10","3","3","3","3","3","3","3","3","3","2","2","4",,,,,,,,,,,,,,,,,,,,,,,,,,"3","1","30","1","40","2","99","42","2","2",,,,,"3","3","3","3","3","3","3","3","4","3","4","2","42","1","4","3","3","3","4","4","4","4","3","4","4","3",,,,,,"3","2","2","2","6","2","2","98","2","3","98","3","2","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3",,"3","3","3","3","2","4","3","3","2","2","2","2","2","18","1","1","1","Bolívar","Cartagena De Indias","1","254,2666667"
"13.001","uuid:2812d41a-9f44-4672-83a3-aa816662b714","1","2","1","1","4","3","4","4","4","4","2","2","3","3","4","2","2","2","3","3","3","3","3","3","98","3","98","2","2","4","4","4","4","4","4","1","1","2","4","4","1","4","4","4","4","4","4","4","4","4","4","6","1","Prestar el servicio","2",,"5","3","4","2","1","2","2","2","2","2","2",,"1","2",,,,,,,,"1","2",,"2",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"5","5",,,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","2","2","2","2","2","2","2","2","2","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","1","2","3","3","3","2","2","3","3","3","3","3","60","5","40","8","8","3","3","3","4","3","3","3","3","3","2","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"2","1","21","2","2",,,,,"3","3","3","3","2","2","2","2","2","2","2","2","21","3","3","3","3","3","3","3","3","3","3","3","3","3",,,,,,"3","3","3","3","5","3","3","98","2","3","3",,"3","2","2","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","4","3",,"2","2","2","2","2","3","3","3","3","3","3","3","13","1","3","1","Bolívar","Cartagena De Indias","1","381,4"
"13.001","uuid:2812d41a-9f44-4672-83a3-aa816662b714","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","98","3","3","3","3","2","2","2","2","2","3","3","3","3","3","3","1","4","3","3","3","3","3","4","4","4","4","4","4","4","4","4","5","1",,"1","3","3","4","4","2","1","1","1","1","1","1","2",,"1","2",,,,,,,,"1","2",,"2",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"5","2",,,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","1","1","2","2","2","2","2","2","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","2","2","2","2","2","2","4","4","3","3","3","40",,"40","6","6","3","3","3","3","3","3","3","3","3","3","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"1","99","45","2","2",,,,,"3","3","3","2","4","4","4","4","4","4","4","4","45","1","4","3","2","3","4","4","4","4","4","3","3","2",,,,,,"3","2","2","2","6","2","2","98","98","3","98","3","2","2","2","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"3","2","2","2","1","2","3","3","3","3","3","3","98","18","1","3","2","Bolívar","Cartagena De Indias","1","381,4"
"18.001","uuid:0985bc7a-5b00-41dc-8aca-32c827de582e","1","2","1","2","4","3","2","3","4","2","2","2","4","4","2","1","1","1","1","98","3","3","3","3","1","2","2","2","3","3","3","2","2","2","4","3","1","1","4","4","2","4","4","4","4","4","4","4","4","4","4","2","4",,"1","2","7","1","4","2","1","1","1","1","1","1","7",,"1","1","5","1","2","2","2",,"1","3","2",,"1",,"1",,"1",,"1",,,"3",,"3",,"3",,"3",,"3",,"3",,"3",,"3",,"2",,"3",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"5","2",,,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"3","1","3","3","2","3","3","2","99","3","4","4","4","4","4","4","4","4","4","4","4","2","4","3","3","3","3","3","3","3","2","3","3","3","3","3","2","2","3","2","2","4","3","2","1","2","2","2","2","2","2","2","2","3","3","3","4","40","1","40","5","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4",,,,,,,"1","1","2","1","1","1",,,,,,,,,,"2","99",,"99",,"1","1","34","2","2",,,,,"3","3","3","2","4","4","4","4","4","4","3","1","34","2","1","1","1","2","1","1","1","1","1","1","1","1","3","3","3",,"3","3","3","3","3","6","3","3","4","98","4","4","4","4","2","1","1","98","4",,"4","4","4","4","4","3","4",,"4",,"4","4","4","4","4","4","4",,"4",,"3","3","3","3","3","3","3",,,,,,,,,,,,"3",,"3","3","3","3","3","3","3",,"3",,"3","3","3","3","3","3","3",,"4","4","4","4","4","4","4","17","1","3","2","Caquetá","Florencia","1","1.844,337189"
"18.001","uuid:15c38b9d-0039-4dfa-ae59-24668a076ee5","1","1","1","2","4","3","2","3","4","2","2","2","4","4","2","2","2","2","2","98","3","2","2","2","98","1","1","98","1","3","3","3","1","1","1","3","1","1","4","4","1","4","4","4","4","4","4","4","4","4","4","3","4",,"1","2","8","1","4","2","1","1","1","1","1","1","7",,"1","2",,,,,,,,"1","2",,"1",,"3",,"3",,"3",,,"1",,"1",,"1",,"3",,"3",,"3",,"3",,"3",,"2",,"3",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"2","2",,,"2",,"5",,"5",,"5",,"5",,"99",,"99",,"5",,"3","1","3","2","2","2","3","2","99","3","4","4","4","4","4","4","4","4","4","4","4","1","4","4","3","3","3","3","3","3","2","3","3","3","2","3","1","2","3","3","3","3","3","3","2","2","2","2","2","3","2","2","2","3","3","3","3","40","1","40","1","1","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"1","1","21","2","2",,,,,"3","3","3","2","4","4","4","4","4","4","1","1","21","1","1","1","1","2","1","1","1","1","1","2","2","1",,,,,,"3","3","3","3","5","3","2","4","98","4","4","4","4","3","1","1","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,"4","4","4","4","4","4","4",,"4","4","4","4","2","2","98","14","1","1","2","Caquetá","Florencia","1","614,7790629"
"18.001","uuid:2422b4e5-0ee8-41df-b246-e53781ae4352","1","1","1","2","4","3","2","2","4","2","2","2","4","4","2","2","2","2","2","98","2","4","4","2","98","3","2","98","1","3","3","3","3","3","3","3","1","1","4","4","1","4","4","4","4","4","4","4","4","4","4","5","1",,"1","2","5","5","4","2","1","1","1","1","1","1","9",,"1","2",,,,,,,,"1","2",,"3",,"3",,"3",,"3",,,"1",,"1",,"1",,"1",,"1",,"3",,"3",,"3",,"2",,"3",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"2","5",,,"2",,"2",,"4",,"4",,"4",,"5",,"99",,"5",,"3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","2","2","3","3","3","2","1","2","2","3","3","4","3","2","2","2","2","2","2","2","2","2","2","2","2","2","3","30","1","30","2","2","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"1","1","50","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","50","1","1","1","1","3","1","1","1","1","1","1","2","1",,,,,,"3","3","3","3","3","3","3","98","98","4","4","3","4","3","2","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","8","1","3","2","Caquetá","Florencia","1","1.844,337189"
"18.001","uuid:d3de6597-b639-42ab-a242-cc9a0c511d9f","1","1","1","2","4","4","2","2","4","2","2","3","4","4","2","1","2","2","2","98","3","3","3","3","98","2","1","1","1","3","2","4","2","4","4","3","1","1","4","4","1","4","3","3","3","4","4","4","4","4","4","4","7","DESCANSANDO","1","8","6","1","4","2","1","1","1","1","1","1","1",,"1",,,,,,,,,"1","2",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,,,,,"1",,"2",,"3",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"2","2",,,"2",,"5",,"5",,"5",,"5",,"4",,"99",,"5",,"3","3","3","3","3","3","3","2","99","3","4","4","4","4","4","4","4","4","4","4","4","1","4","3","3","3","3","3","3","3","2","2","2","2","2","2","1","2","2","3","3","4","3","2","1","99","99","2","99","99","1","1","2","3","3","2","4","30",,"30","2","2","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,"1","1","1","1","2","99",,"99",,"1","99","74","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","3","4","74","1","1","1","1","99","1","1","1","1","1","1","1","1",,,,,,"3","3","3","3","3","3","3","98","98","4","98","3","1","1","1","98","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,"4","3","4","4",,,"4","4","4","4","4","4","4","6","1","2","1","Caquetá","Florencia","1","1.229,558126"
"18.001","uuid:d332d37d-89ef-4b11-a3a9-43ac941ffb9e","1","2","1","1","4","3","2","3","4","2","3","3","4","4","2","2","2","2","2","98","3","3","4","3","98","1","1","1","1","4","4","4","4","4","4","3","1","1","4","4","1","4","2","3","3","3","4","4","4","4","4","3","4",,"1","3","5","1","4","2","1","1","1","1","1","1","9",,"1","2",,,,,,,,"1","3",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"2","2",,,"2",,"5",,"4",,"5",,"2",,"99",,"99",,"5",,"3","3","3","3","2","3","3","3","99","3","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","2","2","2","3","2","2","1","2","2","2","2","4","2","2","1","99","99","99","99","99","99","99","2","2","2","3","4","30",,"30","1","1","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"1","99","86","2","2",,,,,"2","3","3","2","4","4","4","4","4","4","4","4","86","2","1","1","1","1","1","1","1","1","1","1","1","1",,,,,,"3","3","3","3","3","3","3","4","98","98","98","3","3","3","3","3","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,"4","4","4","4","4",,"4","4","4","4","4","4","4","6","1","2","1","Caquetá","Florencia","1","1.229,558126"
"18.001","uuid:48f87fe9-e428-441e-8f33-aa85d9749e0d","1","2","1","2","4","4","4","2","3","2","2","2","4","4","2","2","2","2","3","98","3","3","98","3","98","1","1","2","1","3","3","3","2","2","3","3","1","1","4","4","1","4","4","4","4","4","4","4","4","4","4","3","4",,"1","3","5","1","3","2","1","1","1","1","1","1","9",,"1","2",,,,,,,,"1","2",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"2","2",,,"2",,"2",,"2",,"5",,"5",,"5",,"5",,"5",,"3","3","3","3","3","3","3","3","99","3","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","2","2","2","3","2","2","1","2","2","2","2","4","3","3","1","1","1","2","2","1","2","1","2","2","3","99","4","40",,"40","1","1","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"1","99","23","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","23","2","1","1","1","2","1","1","1","1","1","1","1","1",,,,,,"3","3","3","3","5","3","3","4","98","4","4","4","3","1","1","1","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"3","3","4","3","3","98","3",,"4","4","4","4","4","4","4","14","1","2","2","Caquetá","Florencia","1","1.229,558126"
"18.001","uuid:eddb1b3e-31b3-41e5-a762-113dedd8af3e","1","2","1","2","4","3","2","4","4","2","2","2","4","4","2","1","1","1","2","98","3","3","3","3","98","2","1","1","2","3","3","3","3","3","3","3","1","1","4","4","1","4","4","4","4","4","4","4","4","4","4","2","4",,"1","2","5","1","4","2","1","1","1","1","1","1","9",,"1","2",,,,,,,,"1","4",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"5","2",,,"2",,"5",,"5",,"5",,"4",,"4",,"99",,"4",,"3","3","3","3","3","3","3","3","99","3","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","2","2","2","3","2","2","1","2","2","2","3","4","2","2","1","1","1","1","1","1","1","1","2","2","2","99","2","40","1","40","2","2","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","99",,"99",,"99","1","27","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","27","2","1","1","1","2","1","1","1","1","1","1","1","1",,,,,,"3","3","3","3","5","3","3","4","98","4","4","3","1","1","1","1","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,"3","4","4","4","4","4","3",,"4","4","4","4","4","4","98","14","1","2","2","Caquetá","Florencia","1","1.229,558126"
"18.001","uuid:0ba81d45-0f07-4406-b99f-bec89c5285aa","1","1","1","1","4","3","3","4","4","2","2","2","4","4","2","2","2","2","2","98","3","3","3","3","1","2","1","1","1","3","3","2","2","2","3","3","1","1","4","1","1","4","4","4","4","4","4","4","4","4","4","5","1",,"1","4","6","5","3","2","1","1","1","1","1","1","7",,"1","1","40","1","2","1","2",,"1","1","1",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"3",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"5","4",,,"2",,"2",,"2",,"2",,"2",,"4",,"99",,"4",,"3","2","3","3","2","2","2","2","99","2","4","3","4","4","3","3","1","3","3","3","3","1","4","3","3","3","3","3","3","3","2","2","2","2","2","2","1","2","3","2","2","4","3","2","1","2","2","2","2","3","2","1","2","3","3","3","4","50","1","50","2","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3",,,,,,,"1","1","1","1","1","1",,,,,,,,,,"2","99",,"1","80","1","1","56","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","56","1","1","1","1","2","1","1","1","1","1","1","1","1","3","3","3",,"3","3","3","3","3","6","3","3","4","98","98","98","3","3","3","2","2","98","4",,,,"4","3","4","98","3",,"3",,,,"3","3","3","98","3",,"3",,,,"3","3","3","3","3",,,,,,,,,,,,"3",,,,"3","3","3","98","1",,"3",,,,"3","3","4","3","3",,"4","4","4","4","4","4","4","19","1","1","1","Caquetá","Florencia","1","614,7790629"
"20.013","uuid:6a176c7d-7bc5-46f0-bb13-00d9943b5698","1","2","1","1","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","98","98","98","98","98","3","3","3","3","3","3","1","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","6","3",,"2",,"5","1","4","1","3","3","3","3","3","3","1",,"1",,,,,,,,,"3","3",,"3",,"3",,"3",,"3",,,"3",,"3",,"3",,"3",,"3",,,,,,"3",,"2",,"1",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"3","5",,,"3",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"3","3","3","3","2","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","2","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","2","40",,"40","3","3","3","4","4","4","3","3","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,"2","2","2","2","3","99",,"99",,"1","99","16","2","2",,,,,"3","2","2","2","2","2","2","2","2","2","2","2","16","3","2","2","2","2","2","2","2","2","2","2","2","2",,,,,,"2","2","2","2","4","2","2","98","98","4","98",,"4","98","2","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,"3",,"4","3","3","4","4","4","4","3","4","3","11","1","2","1","Cesar","Agustín Codazzi","1","265,8446471"
"20.013","uuid:6a176c7d-7bc5-46f0-bb13-00d9943b5698","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2","2","3","2","3","98","98","98","98","2","98","3","3","3","1","3","3","1","3","1","4","4","1","4","4","4","4","4","4","4","4","4","4","5","1",,"1","3","6","3","4","1","1","1","1","1","3","4","8",,"1","1","20","1","2","2","1",,"1","6","2",,"1",,"2",,"3",,"3",,"Tristeza","3",,"3",,"3",,"3",,"3",,"3",,"3",,"3",,"2",,"1",,,,,,,,,,,,"2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"4","4",,,"4",,"4",,"4",,"4",,"4",,"4",,"4",,"4",,"2","2","2","2","2","2","2","4","2","2","4","3","4","4","4","4","2","4","4","3","3","1","4","4","4","4","4","4","4","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","3","2","2","2","60",,"60","3","3","3","4","4","4","3","3","4","4","4","4","4","4",,,,,,,,,,,,,,,,,"3","3","3","3","3",,,,,"2","99",,"99",,"1","99","37","2","2",,,,,"2","2","2","2","2","2","2","2","2","2","2","2","37","1","2","2","2","2","2","2","2","2","2","2","2","2",,"2","2",,"2","2","2","2","2","5","2","2","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","14","1","2","1","Cesar","Agustín Codazzi","1","265,8446471"
"18.001","uuid:b78eb7a5-5dc9-4b48-bcb9-6940cb0bc367","1","1","1","2","4","4","3","4","4","3","2","2","4","4","2","1","1","1","1","98","2","2","2","2","98","1","1","1","1","3","3","3","1","1","3","3","1","1","3","3","4","3","4","4","4","4","4","4","4","4","4","1","1",,"1","1","5","4","3","2","1","1","1","1","1","1","7",,"1","1","10","2","1","1","2",,"1","1","3",,"1",,"1",,"1",,"1",,,"1",,"98",,"1",,"1",,"1",,"1",,"1",,"1",,"1","1","3","7",,"1","2","1",,,,,"8","9","2",,,,,,,,,,,,,,"2",,,"2",,,,"2",,,,"2","5",,,"2",,"2",,"2",,"4",,"2",,"3",,"99",,"4",,"3","1","3","2","2","2","3","2","99","99","4","4","4","4","4","4","4","4","4","4","4","1","4","3","3","3","3","3","3","3","2","2","2","2","2","2","1","2","2","2","3","4","3","2","1","2","2","2","2","2","2","2","2","2","2","3","1","40","1","40","5","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3",,,,,,,"1","1","2","2","2","1",,,,,,,,,,"2","99",,"99",,"1","1","24","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","24","1","1","1","1","2","1","1","1","1","1","1","1","1","3","3","3",,"3","3","3","3","3","5","3","3","4","98","4","4","4","2","2","2","2","98","3",,"3","3","4","3","4","4","4",,"3",,"3","3","3","4","4","3","3",,"3",,"4","3","3","3","3","4","3",,,,,,,,,,,,"4",,"4","4","4","4","4","4","4",,"3",,"3","4","4","4","4","4","3",,"4","4","4","4","4","4","4","14","1","2","1","Caquetá","Florencia","1","1.229,558126"
"18.001","uuid:bea9acc7-29da-4e88-b842-f20c616fca3f","1","1","1","1","4","4","4","4","4","3","3","3","4","4","2","1","1","1","1","98","3","3","4","3","98","2","1","1","1","3","3","3","2","2","3","3","1","1","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4",,"1","5","5","1","4","2","4","1","1","1","1","1","7",,"1","2",,,,,,,,"1","2",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"5","2",,,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"5",,"3","3","3","2","2","3","3","2","99","3","4","4","4","4","4","4","4","4","4","4","4","1","3","3","3","3","3","3","3","3","2","2","2","3","2","2","1","2","2","3","2","3","2","2","1","2","2","2","2","2","2","1","2","2","2","2","3","40","1","40","1","1","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,"2","1","60","99",,"99","1","52","2","2",,,,,"2","2","3","2","4","4","4","4","4","4","4","4","52","1","1","1","1","2","1","1","1","1","1","1","1","1",,,,,,"3","3","3","3","6","3","3","4","98","4","4","4","1","3","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,"3","3","3","3","4","3","3","3","4","4","4","4","4","4","98","19","1","1","2","Caquetá","Florencia","1","614,7790629"
"50.001","uuid:2ede4a4c-46d7-4458-8b66-aa4bf7b65738","1","1","1","1","4","5","4","4","2","3","4","4","4","4","2","2","2","2","2","1","3","2","2","2","98","1","98","98","1","4","1","4","3","1","4","1","3","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","1",,"1","8","3","4","4","1","1","2","2","2","2","2","1",,"1",,,,,,,,,"2","2",,"1",,"1",,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,,,,,"1",,"2",,"2",,,,,,,,,,,,"2",,,,,,,,,,,,,,"1",,,"2",,,,"2",,,,"5","5",,,"5",,"5",,"1",,"5",,"4",,"99",,"99",,"5",,"2","3","2","2","2","3","3","99","99","3","4","4","4","4","4","4","4","4","4","2","4","1","2","2","2","4","4","4","4","2","2","2","3","3","3","3","3","2","2","3","3","3","3","3","3","99","3","3","2","3","1","3","3","3","3","3","3","80","1","80","1","1","4","4","4","4","4","4","4","4","4","4","4","4",,,,,,,,,,,,,,,,,,,,,,"1","1","1","1","2","99",,"99",,"1","1","53","2","2",,,,,"4","4","2","99","4","4","4","4","4","4","4","2","53","1","3","1","99","99","3","3","99","99","1","1","99","1",,,,,,"3","3","3","3","3","3","3","3","2","98","3","3","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","2",,"2","4","3","3","3","1","4","4","4","4","4","2","2","2","5","1","3","1","Meta","Villavicencio","1","2.221,998182"
